"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"EE-561","Foundations of Artificial Intelligence","","4.0 units","Lecture","30080D","048","5:00-6:20pm","Tue, Thu","300","0","0","","SGM123"
"","","","","Discussion","29937R","048","7:00-7:50pm","Wednesday","37","0","0","","KAP146"
"","","","","Discussion","29938R","048","5:00-5:50pm","Friday","37","0","0","","KAP146"
"","","","","Discussion","29939R","048","8:00-8:50pm","Wednesday","37","0","0","","KAP146"
"","","","","Discussion","29940R","048","4:00-4:50pm","Thursday","37","0","0","","KAP140"
"","","","","Discussion","29941R","048","3:00-3:50pm","Thursday","37","0","0","","VKC261"
"","","","","Discussion","29942R","048","11:00-11:50am","Friday","37","0","0","","KAP158"
"","","","","Discussion","29943R","048","2:00-2:50pm","Friday","39","0","0","","KAP146"
"","","","","Discussion","29944R","048","12:00-12:50pm","Friday","38","0","0","","KAP158"
"","","","","Discussion","29947R","048","3:00-3:50pm","Friday","37","0","0","","OHE136"
"","","","","Lecture","29936D","034","5:00-6:20pm","Tue, Thu","25","0","0","","DEN@Viterbi"
"","","","","Discussion","30030R","034","3:00-3:50pm","Friday","25","0","0","","DEN@Viterbi"
"EE-562","Random Processes in Engineering","P","3.0 units","Lecture","30867D","034","11:00-12:20pm","Tue, Thu","20","0","0","Urbashi Mitra","DEN@Viterbi"
"","","","","Lecture","30991R","048","11:00-12:20pm","Tue, Thu","40","5","0","Urbashi Mitra","OHE136"
"","","","","Discussion","30865R","034","3:30-4:20pm","Tuesday","20","0","0","","DEN@Viterbi"
"","","","","Discussion","30891R","048","3:30-4:20pm","Tuesday","40","5","0","","OHE136"
"EE-565","Information Theory and Compression","P","3.0 units","Lecture","30866D","034","2:00-3:20pm","Mon, Wed","20","1","0","Salman Avestimehr","DEN@Viterbi"
"","","","","Lecture","30890R","048","2:00-3:30pm","Mon, Wed","30","2","0","Salman Avestimehr","OHE136"
"EE-566","Optical Information Processing","","3.0 units","Lecture","30751R","048","12:30-1:50pm","Mon, Wed","30","5","0","Keith Jenkins","VHE210"
"EE-570a","Advanced Electromagnetic Theory","P","3.0 units","Lecture","30998D","034","9:30-10:50am","Tue, Thu","20","0","0","Aluizio Prata","DEN@Viterbi"
"","","","","Discussion","30985R","034","8:00-9:50am","Friday","20","0","0","","DEN@Viterbi"
"","","","","Lecture","30788R","048","9:30-10:50am","Tue, Thu","22","1","0","Aluizio Prata","OHE120"
"","","","","Discussion","30958R","048","8:00-9:50am","Friday","22","1","0","","OHE100D"
"EE-573a","Antenna Analysis","P","3.0 units","Lecture","31114R","048","2:00-3:20pm","Tue, Thu","20","1","0","Aluizio Prata","OHE120"
"","","","","Discussion","30706R","048","5:00-5:50pm","Thursday","20","1","0","","OHE136"
"EE-577a","VLSI System Design","P","3.0 units","Lecture","30758D","034","12:30-1:50pm","Tue, Thu","20","0","0","Shahin Nazarian","DEN@Viterbi"
"","","","","Lecture","30759R","048","9:30-10:50am","Tue, Thu","55","48","0","Shahin Nazarian","SSL150"
"","","","","Lecture","30760R","048","12:30-1:50pm","Tue, Thu","55","22","0","Shahin Nazarian","OHE132"
"","","","","Lecture","30944R","048","2:00-3:20pm","Tue, Thu","55","40","0","Shahin Nazarian","THH114"
"","","","","Discussion","30679R","048","8:00-8:50am","Friday","210","110","0","","SGM124"
"","","","","Discussion","30680R","034","8:00-8:50am","Friday","20","0","0","","DEN@Viterbi"
"","","","","Quiz","30401R","048","6:30-8:20pm","Wednesday","200","96","0","","TBA"
"EE-577b","VLSI System Design","P","3.0 units","Lecture","30551D","034","5:00-6:20pm","Mon, Wed","20","0","0","Jeffrey Draper","DEN@Viterbi"
"","","","","Lecture","30764R","048","5:00-6:20pm","Mon, Wed","76","17","0","Jeffrey Draper","OHE136"
"EE-579","Wireless and Mobile Networks Design and Laboratory","P","3.0 units","Lecture-Lab","30852R","048","2:00-4:50pm","Friday","21","8","0","Bhaskar Krishnamachari","KAP134"
"EE-583","Statistical Signal Processing","P","3.0 units","Lecture","30676R","048","11:00-12:20pm","Tue, Thu","1","0","0","",""
"EE-585","Linear System Theory","P","3.0 units","Lecture","30772R","048","9:30-10:50am","Tue, Thu","40","4","0","Fariba Ariaei","OHE132"
"","","","","Lecture","30774D","034","9:30-10:50am","Tue, Thu","20","0","0","Fariba Ariaei","DEN@Viterbi"
